0	94
0	79
0	56
1	69
3	64
3	16
4	95
4	96
4	37
4	14
5	96
5	35
5	8
6	7
7	94
8	7
11	86
12	68
12	96
12	8
12	6
12	39
12	61
13	9
15	68
15	98
16	8
17	7
17	83
17	90
18	65
18	26
18	80
18	97
18	46
18	81
19	95
19	7
20	23
20	8
20	96
21	94
21	78
22	20
22	10
23	61
24	96
25	7
25	32
26	70
26	46
28	84
29	7
30	89
31	87
31	7
31	8
31	53
31	92
34	8
35	54
36	7
37	36
38	96
38	25
39	96
39	53
39	2
40	76
42	94
43	39
43	61
45	99
46	96
47	85
48	80
48	96
48	55
49	7
50	22
50	67
50	48
50	27
50	42
50	0
51	20
51	94
52	96
52	82
52	61
52	84
53	75
53	18
53	51
53	39
53	71
53	87
53	66
53	96
53	3
54	33
54	93
54	11
54	2
54	8
54	94
54	88
55	85
56	61
57	84
57	59
58	17
58	31
58	60
58	99
59	7
60	67
61	2
62	82
64	46
65	48
65	24
66	7
66	14
66	25
66	48
66	78
66	67
66	84
66	68
66	41
66	58
68	24
69	99
69	96
70	28
70	15
70	73
70	20
70	89
71	99
72	19
73	88
74	96
74	52
78	20
78	61
79	96
79	71
79	94
81	45
81	13
81	24
83	75
83	68
83	65
83	5
83	74
83	61
84	38
85	77
86	96
87	4
87	70
87	68
