0	0
1	1
1	2
2	3
3	4
4	5
5	6
6	7
7	8
7	9
8	10
9	11
10	12
10	13
11	14
12	15
13	16
14	17
16	18
17	19
19	20
19	21
20	22
21	23
21	24
21	25
22	26
23	27
24	28
24	29
25	30
26	31
27	32
28	33
29	34
31	35
31	36
32	37
33	38
33	39
34	40
34	41
35	42
36	43
37	44
38	45
38	46
40	47
41	48
41	49
41	50
42	51
42	52
45	53
46	54
47	55
48	56
48	57
49	58
49	59
50	60
50	61
51	62
52	63
52	64
53	65
55	66
55	67
55	68
55	69
56	70
57	71
57	72
57	73
58	74
58	75
58	76
59	77
59	78
60	79
61	80
61	81
62	82
63	83
63	84
63	85
64	86
65	87
66	88
66	89
67	90
67	91
68	92
68	93
69	94
69	95
70	96
70	97
71	98
72	99
73	100
74	101
74	102
75	103
75	104
76	105
77	106
78	107
79	108
80	109
80	110
81	111
82	112
83	113
84	114
84	115
85	116
86	117
87	118
88	119
88	120
89	121
90	122
91	123
91	124
92	125
94	126
95	127
96	128
97	129
98	130
98	131
99	132
99	133
99	134
101	135
101	136
102	137
102	138
102	139
103	140
104	141
104	142
105	143
105	144
106	145
106	146
107	147
108	148
108	149
109	150
110	151
110	152
111	153
111	154
112	155
113	156
114	157
114	158
115	159
115	160
115	161
116	162
117	163
117	164
117	165
117	166
118	167
119	168
120	169
121	170
124	171
125	172
125	173
127	174
127	175
127	176
128	177
129	178
130	179
132	180
133	181
133	182
133	183
134	184
136	185
137	186
137	187
138	188
138	189
139	190
139	191
139	192
139	193
139	194
139	195
140	196
141	197
141	198
142	199
143	200
144	201
144	202
146	203
146	204
147	205
149	206
149	207
152	208
153	209
154	210
155	211
155	212
155	213
155	214
155	215
156	216
156	217
158	218
159	219
159	220
159	221
159	222
162	223
163	224
164	225
165	226
167	227
167	228
168	229
168	230
168	231
169	232
170	233
170	234
170	235
171	236
171	237
173	238
175	239
175	240
177	241
178	242
178	243
179	244
180	245
181	246
181	247
181	248
181	249
182	250
183	251
183	252
185	253
186	254
187	255
188	256
188	257
189	258
189	259
190	260
190	261
191	262
192	263
193	264
193	265
194	266
196	267
197	268
198	269
198	270
198	271
200	272
200	273
201	274
201	275
201	276
202	277
203	278
203	279
203	280
204	281
205	282
206	283
206	284
207	285
207	286
208	287
209	288
210	289
211	290
212	291
212	292
213	293
215	294
216	295
217	296
218	297
219	298
219	299
220	300
220	301
222	302
222	303
223	304
224	305
225	306
227	307
227	308
228	309
228	310
229	311
229	312
231	313
231	314
231	315
232	316
234	317
234	318
235	319
235	320
236	321
236	322
237	323
237	324
238	325
239	326
239	327
240	328
240	329
241	330
242	331
243	332
243	333
244	334
244	335
245	336
245	337
245	338
246	339
246	340
247	341
248	342
250	343
251	344
251	345
252	346
252	347
252	348
252	349
253	350
254	351
255	352
255	353
257	354
258	355
259	356
259	357
260	358
261	359
262	360
263	361
264	362
264	363
265	364
265	365
265	366
265	367
266	368
266	369
267	370
268	371
268	372
270	373
270	374
271	375
271	376
272	377
273	378
274	379
274	380
276	381
276	382
276	383
276	384
276	385
276	386
276	387
276	388
276	389
277	390
278	391
278	392
278	393
278	394
278	395
279	396
280	397
281	398
281	399
282	400
282	401
284	402
285	403
285	404
286	405
287	406
287	407
287	408
287	409
288	410
290	411
291	412
291	413
292	414
292	415
292	416
292	417
293	418
296	419
296	420
297	421
298	422
299	423
300	424
301	425
302	426
303	427
304	428
305	429
306	430
306	431
307	432
307	433
308	434
308	435
309	436
309	437
309	438
310	439
312	440
313	441
313	442
314	443
314	444
315	445
316	446
318	447
318	448
319	449
320	450
321	451
321	452
322	453
323	454
325	455
326	456
327	457
327	458
328	459
330	460
330	461
331	462
331	463
332	464
332	465
333	466
333	467
334	468
336	469
336	470
339	471
339	472
340	473
341	474
341	475
342	476
344	477
344	478
345	479
345	480
346	481
346	482
347	483
348	484
348	485
349	486
350	487
351	488
352	489
352	490
352	491
352	492
353	493
353	494
353	495
354	496
354	497
355	498
355	499
357	500
358	501
359	502
360	503
361	504
361	505
363	506
364	507
364	508
365	509
365	510
367	511
368	512
369	513
369	514
370	515
371	516
372	517
372	518
373	519
373	520
373	521
374	522
374	523
375	524
376	525
377	526
378	527
381	528
381	529
381	530
381	531
382	532
382	533
383	534
384	535
384	536
385	537
386	538
387	539
388	540
389	541
389	542
390	543
390	544
391	545
392	546
393	547
394	548
394	549
394	550
394	551
394	552
395	553
396	554
397	555
400	556
401	557
401	558
402	559
402	560
403	561
403	562
404	563
404	564
405	565
405	566
405	567
405	568
405	569
405	570
406	571
406	572
406	573
407	574
407	575
409	576
410	577
411	578
412	579
412	580
413	581
413	582
413	583
415	584
415	585
418	586
419	587
419	588
420	589
420	590
421	591
422	592
423	593
423	594
424	595
425	596
425	597
426	598
426	599
427	600
427	601
428	602
429	603
429	604
429	605
430	606
431	607
432	608
432	609
432	610
433	611
435	612
435	613
436	614
437	615
438	616
439	617
439	618
439	619
442	620
442	621
443	622
443	623
444	624
444	625
446	626
447	627
448	628
448	629
449	630
450	631
450	632
451	633
451	634
451	635
452	636
452	637
453	638
453	639
453	640
455	641
455	642
456	643
456	644
457	645
458	646
459	647
459	648
461	649
461	650
462	651
465	652
466	653
467	654
467	655
468	656
468	657
468	658
468	659
468	660
469	661
470	662
471	663
471	664
471	665
472	666
472	667
473	668
474	669
474	670
475	671
475	672
476	673
476	674
477	675
478	676
478	677
479	678
480	679
481	680
482	681
484	682
485	683
486	684
486	685
489	686
489	687
490	688
490	689
490	690
490	691
490	692
490	693
492	694
493	695
493	696
495	697
496	698
496	699
497	700
498	701
499	702
501	703
502	704
504	705
505	706
506	707
507	708
508	709
509	710
509	711
509	712
510	713
512	714
512	715
513	716
514	717
515	718
515	719
516	720
517	721
518	722
519	723
520	724
520	725
521	726
521	727
522	728
522	729
523	730
523	731
524	732
525	733
526	734
526	735
527	736
528	737
533	738
534	739
535	740
535	741
537	742
538	743
539	744
539	745
540	746
544	747
544	748
545	749
546	750
547	751
548	752
548	753
548	754
549	755
549	756
549	757
549	758
549	759
550	760
551	761
551	762
553	763
553	764
553	765
554	766
554	767
555	768
555	769
556	770
556	771
557	772
558	773
559	774
559	775
560	776
560	777
560	778
561	779
562	780
562	781
563	782
563	783
564	784
565	785
566	786
566	787
566	788
566	789
567	790
567	791
567	792
568	793
569	794
569	795
569	796
569	797
570	798
571	799
572	800
575	801
575	802
575	803
577	804
578	805
580	806
581	807
581	808
583	809
583	810
584	811
585	812
585	813
586	814
587	815
588	816
589	817
589	818
589	819
590	820
590	821
591	822
592	823
594	824
594	825
594	826
594	827
594	828
595	829
595	830
595	831
596	832
596	833
597	834
597	835
598	836
598	837
599	838
600	839
602	840
603	841
603	842
603	843
604	844
605	845
605	846
605	847
605	848
607	849
608	850
608	851
608	852
609	853
609	854
610	855
611	856
611	857
612	858
613	859
613	860
614	861
615	862
615	863
616	864
616	865
618	866
619	867
620	868
621	869
621	870
621	871
621	872
621	873
623	874
624	875
625	876
627	877
628	878
629	879
636	880
636	881
637	882
637	883
638	884
638	885
639	886
640	887
640	888
641	889
642	890
644	891
645	892
645	893
646	894
647	895
647	896
647	897
647	898
648	899
648	900
649	901
649	902
650	903
651	904
652	905
652	906
653	907
653	908
654	909
655	910
656	911
657	912
659	913
659	914
660	915
661	916
662	917
662	918
663	919
663	920
664	921
664	922
664	923
664	924
665	925
666	926
666	927
668	928
669	929
669	930
669	931
669	932
670	933
671	94
672	934
672	935
673	936
675	937
676	938
676	939
676	940
677	941
678	942
678	943
679	944
680	945
680	946
681	947
682	948
682	949
682	950
684	951
684	952
685	953
685	954
685	955
686	956
686	957
687	958
687	959
688	960
688	961
688	962
688	963
689	964
693	965
696	966
696	967
698	968
698	969
699	970
700	971
701	972
702	973
703	974
703	975
703	976
703	977
703	978
704	979
705	980
706	981
706	982
707	983
707	984
708	985
710	986
710	987
711	988
711	989
712	990
712	991
712	992
712	993
713	994
713	995
714	996
714	997
716	998
716	999
717	1000
718	1001
718	1002
719	1003
719	1004
720	1005
720	1006
721	1007
723	1008
723	1009
725	1010
726	1011
727	1012
729	1013
729	1014
730	1015
732	1016
732	1017
733	1018
734	1019
735	1020
736	1021
736	1022
737	1023
738	1024
739	1025
741	1026
742	1027
743	1028
744	1029
746	1030
748	1031
749	1032
749	1033
750	1034
751	1035
752	1036
753	1037
754	1038
755	1039
755	1040
756	1041
756	1042
757	1043
757	1044
758	1045
758	1046
761	1047
762	1048
762	1049
763	1050
763	1051
764	1052
766	1053
766	1054
768	1055
768	1056
768	1057
769	1058
769	1059
770	1060
