0	16505
0	10841
1	2104
1	8784
2	12508
2	17563
2	3033
3	6916
3	16842
3	11781
3	10235
3	8118
3	18503
3	20582
3	15099
3	12927
4	297
4	9088
4	12190
5	9835
5	18987
6	1174
6	18235
6	5263
7	12149
7	9272
8	12691
8	21884
8	7060
8	374
9	10227
9	3461
10	21619
10	7642
11	13400
11	22941
11	5073
11	16892
12	16318
12	16977
12	21501
12	3511
12	7150
12	2421
12	4063
12	14328
12	9885
12	12596
12	20564
12	3727
13	16407
13	12012
13	22486
13	12174
13	8186
13	479
13	7697
13	17718
13	6549
13	21770
13	3770
13	12689
13	12191
14	5521
14	249
14	10009
14	3947
14	1536
14	11977
14	16695
14	17052
14	19549
14	2471
14	18268
14	1303
14	2573
14	17778
14	12257
14	15347
15	21042
15	10193
15	3557
16	12684
16	13405
16	12432
17	3727
17	22836
18	2471
18	20564
19	8448
19	3798
19	8670
20	20830
20	11534
20	20177
21	5895
21	6932
22	12033
22	19456
22	696
22	3182
23	16238
23	22349
23	20095
24	21488
24	12891
25	9925
25	8691
26	2507
26	12553
27	18755
27	5216
27	19226
27	10912
27	20193
28	16760
28	21656
29	21120
29	7129
29	22634
30	19482
30	20868
31	15073
31	2324
31	11358
31	6383
32	9350
32	9000
33	6903
33	22936
33	15622
34	17014
34	9645
34	7097
35	14823
35	2816
36	8647
36	9650
37	12448
37	11158
38	15798
38	20292
39	785
39	16603
40	8039
40	14953
41	16228
41	22505
42	18072
42	19483
42	10866
42	21342
42	9491
43	668
43	20828
43	10345
43	10066
43	2196
44	5045
44	22772
45	13916
45	15853
45	8851
46	12341
46	1917
46	9437
46	6240
47	19069
47	19273
48	2895
48	13134
49	2802
49	19531
50	17049
50	16449
51	14979
51	516
52	16541
52	9497
53	22488
53	6877
53	5864
53	4168
54	14840
54	15385
55	2887
55	11867
56	2353
56	15432
57	17933
57	17013
57	13189
58	19788
58	3574
59	15885
59	282
60	5309
60	8975
61	18655
61	18218
62	20855
62	9145
62	19676
62	15210
62	9940
62	3223
63	270
63	9343
63	453
63	2355
63	8646
64	12043
64	1385
65	16039
65	7870
65	13369
65	9775
65	17986
66	12700
66	14958
67	12323
67	17534
68	17083
68	21024
68	761
68	10525
69	14164
69	3114
69	13416
69	20792
69	4247
69	16771
70	22488
70	908
70	21505
70	6877
70	5864
71	17162
71	19389
72	5558
72	4811
72	17396
72	14042
73	6539
73	4778
74	16514
74	7277
74	15190
75	17052
75	14061
75	20290
75	12689
76	9909
76	16426
77	12706
77	17249
78	18705
78	9738
79	15394
79	10555
79	21979
79	10684
79	22752
79	17105
79	12190
79	15091
79	20192
79	4440
79	8325
79	11917
79	13375
80	13400
80	12183
80	2222
80	17900
80	11910
81	7833
81	8327
81	17517
81	5170
81	813
