0	11635
0	4759
0	12603
1	4657
1	13609
2	14386
2	9407
2	2623
2	596
2	8744
2	3441
3	11502
3	8245
4	8084
4	16492
5	10340
5	10959
6	2870
6	2956
6	11516
6	12800
7	11358
7	16280
8	16402
8	790
8	3800
8	10342
8	16369
9	13779
9	12459
10	1625
10	5129
10	12173
11	17961
11	14482
12	11342
12	2578
13	13966
13	11218
13	17714
13	13950
13	15969
14	13650
14	16065
14	15889
15	1534
15	15390
15	17715
15	13108
16	10072
16	15016
16	1051
17	262
17	3359
17	8030
18	4067
18	2673
19	4342
19	16823
19	296
19	4496
19	18008
20	1013
20	9853
20	9622
20	3947
21	16599
21	6664
22	14257
22	10563
23	4414
23	18333
24	9328
24	16027
24	13403
24	15535
25	7298
25	14194
25	275
25	3593
25	16984
25	9254
26	6593
26	12542
27	17941
27	10029
27	1093
27	3424
27	3864
27	575
27	6828
27	10878
27	1358
28	8746
28	2688
29	4894
29	8762
29	14866
30	16176
30	5575
31	18055
31	3645
32	5128
32	2511
33	16350
33	10473
33	6690
33	17470
33	3686
34	12551
34	1590
35	7432
35	15705
36	13193
36	6670
36	12600
36	8173
37	17536
37	17759
38	17685
38	371
38	8585
39	17388
39	17246
39	13488
39	6143
39	11574
39	16504
40	3806
40	2264
41	13299
41	8351
41	10124
41	3662
42	4591
42	16212
42	3087
42	10843
42	13409
42	9310
42	15397
42	5617
42	15223
43	15313
43	5296
44	2822
44	16712
45	13428
45	12416
46	10637
46	14611
46	7190
46	6443
47	948
47	324
48	6187
48	2223
48	8071
49	7834
49	14454
50	4414
50	12771
50	1158
51	15985
51	1473
52	10355
52	15468
52	756
52	7456
53	522
53	5838
53	7930
53	2455
54	17203
54	16747
54	17249
54	7170
54	7464
55	15572
55	291
55	1092
55	16114
55	16223
56	198
56	17661
57	7250
57	10967
57	14094
57	3734
57	7942
57	4762
57	12310
57	3015
57	9560
58	6260
58	3073
59	18105
59	7776
60	7019
60	14327
61	17241
61	10029
62	4052
62	5038
62	1017
62	15636
62	14148
