0	2371
0	1231
1	3932
1	16520
1	5299
2	17297
2	11908
3	8819
3	17334
3	5667
3	9231
3	7000
3	5376
3	14463
3	6457
4	5350
4	6250
4	10775
4	11070
4	16256
4	3966
5	15099
5	8148
6	7000
6	6726
7	8706
7	9148
7	826
7	320
8	8583
8	17579
9	116
9	8225
9	6869
10	3720
10	4305
11	12623
11	18179
11	15477
11	562
11	13520
12	5381
12	4598
12	3058
12	14814
13	17606
13	3776
14	16158
14	5544
14	12180
14	7735
14	7397
14	12002
14	17914
14	7834
14	17269
14	4600
15	17652
15	104
16	14579
16	12273
16	14785
17	17184
17	15410
18	12981
18	9865
18	18150
18	3455
18	14157
18	7771
18	9761
18	4647
19	14187
19	8040
20	9626
20	3843
21	9054
21	18011
22	4271
22	4883
23	13743
23	14469
24	5925
24	392
24	10197
24	3964
25	4275
25	9603
26	18161
26	569
26	6363
26	15999
26	5432
26	15920
27	14308
27	17378
27	3180
28	12127
28	878
28	15522
29	16755
29	5488
29	9945
30	5146
30	14510
30	10007
31	9040
31	9220
32	6909
32	15599
32	9841
33	16475
33	8753
34	14258
34	5178
34	389
35	7435
35	3981
36	15716
36	14180
36	3706
36	6228
37	3034
37	13621
38	692
38	9499
38	3428
39	8518
39	12338
40	11748
40	8988
40	12439
41	7359
41	14030
41	1336
41	728
41	6503
42	12117
42	6773
42	16835
43	485
43	7143
43	4828
44	6600
44	12926
45	7000
45	13997
45	10553
45	8542
45	13925
45	10677
45	9302
46	17698
46	3485
46	15477
46	5435
46	3301
46	4333
46	10502
46	17991
46	14470
47	9625
47	7951
48	9733
48	12991
49	3704
49	14983
49	1552
49	18056
49	17027
50	1393
50	10806
50	1507
50	4685
50	11211
50	6453
51	9547
51	948
51	11183
51	18336
51	18183
51	17392
52	12662
52	3278
53	12156
53	14745
54	16839
54	3537
54	10467
55	10374
55	18289
56	15288
56	3620
56	12696
56	14506
57	12612
57	7672
57	1161
57	1868
57	17297
57	6752
57	6767
57	11118
58	1383
58	8340
58	14735
59	855
59	9016
60	13715
60	4372
61	692
61	1819
61	6953
62	15211
62	7329
63	8046
63	57
63	2130
64	16842
64	17813
64	3057
65	16412
65	12982
